"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Ppp1r9a",0.511061171361813,2.26889772815832e-10,"PPP1R9A",0.55219355792307,0.0450407265217124,"Up","Up","Concordant"
"Abca8b",-0.691448650548725,3.89494659522616e-10,"ABCA8",-0.470479392328077,0.0157219218813005,"Down","Down","Concordant"
"Slc36a2",0.299096831601511,6.1479483189134e-10,"SLC36A2",1.78687611036061,0.00150013874473236,"Up","Up","Concordant"
"Drp2",0.302304248004151,1.96062593681732e-09,"DRP2",1.8364887437442,0.0049134881586191,"Up","Up","Concordant"
"Mbp",0.344992376536913,2.75254384557004e-09,"MBP",1.69699863632153,0.000267523191204788,"Up","Up","Concordant"
"Slc7a2",0.468376195922386,1.13775934329994e-07,"SLC7A2",0.636756340479958,0.000138984593446649,"Up","Up","Concordant"
"Ptpdc1",0.274618040700286,8.58157394126117e-05,"PTPDC1",1.21155157857136,3.23911096567395e-07,"Up","Up","Concordant"
"Aatk",0.138752179584064,0.000113076877449778,"AATK",0.637143164705357,0.0306940867255873,"Up","Up","Concordant"
"Col1a2",-0.239375125714964,0.000127125841099961,"COL1A2",-0.884662679434246,0.000673077956595261,"Down","Down","Concordant"
"Cldn19",0.216319541912164,0.000136668313918313,"CLDN19",1.49997021198936,0.0097889318302183,"Up","Up","Concordant"
"Col16a1",-0.449182942253287,0.00015177806203173,"COL16A1",-0.842077691334163,0.000498053385258261,"Down","Down","Concordant"
"Prx",0.183594091617839,0.000250689486441991,"PRX",2.22445309625055,0.00036502813705074,"Up","Up","Concordant"
"Bcas1",0.348312389089689,0.000950883165709599,"BCAS1",2.2966238713816,6.79706432728351e-06,"Up","Up","Concordant"
"Shc4",0.249598567132318,0.00099234264677844,"SHC4",1.18120934238254,0.000359398115672547,"Up","Up","Concordant"
"Il16",0.290730252970012,0.00119631693238676,"IL16",0.518587189775368,0.0325974735510893,"Up","Up","Concordant"
"Dusp15",0.166612260502759,0.00125675494655617,"DUSP15",1.34448477075041,0.000183240813414026,"Up","Up","Concordant"
"Ctnna3",0.248219482753837,0.00272728229990778,"CTNNA3",1.36821595159634,0.000127927004382951,"Up","Up","Concordant"
"Otud7b",0.258914595533059,0.00441976654986019,"OTUD7B",1.43033784367623,9.5988887341034e-07,"Up","Up","Concordant"
"Gjc3",0.335291396464552,0.00468606444872739,"GJC3",1.77220224797196,0.000641135206273757,"Up","Up","Concordant"
"Arhgef25",-0.380085273528399,0.00526310579597235,"ARHGEF25",-0.594285685263396,0.0286084065467229,"Down","Down","Concordant"
"Hspa12a",0.18687307928743,0.0224494900269645,"HSPA12A",0.55661718798468,0.0146561493350691,"Up","Up","Concordant"
