"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Ank3",-0.416324226903446,9.30007424891025e-12,"ANK3",-0.429856305547353,0.023717896384544,"Down","Down","Concordant"
"Abca8b",-0.691448650548725,3.89494659522616e-10,"ABCA8",-0.327996893066868,0.0453972555628082,"Down","Down","Concordant"
"Slc7a2",0.468376195922386,1.13775934329994e-07,"SLC7A2",1.18531014352491,1.66562575160656e-05,"Up","Up","Concordant"
"Ncam1",-0.565779019270806,1.50242642479418e-06,"NCAM1",-0.897811193376382,3.11502894356559e-23,"Down","Down","Concordant"
"Scn7a",-0.371430592670153,2.87363265716012e-06,"SCN7A",-0.311151358410696,0.00445061677847615,"Down","Down","Concordant"
"Adam23",-0.505019482175153,2.02753720482567e-05,"ADAM23",-1.05611944708503,0.000823455780561756,"Down","Down","Concordant"
"Col1a2",-0.239375125714964,0.000127125841099961,"COL1A2",-0.619075352501228,3.21595905018177e-50,"Down","Down","Concordant"
"Vim",-0.225973259853626,0.000595353853079663,"VIM",-0.196078656164987,1.08598095396774e-19,"Down","Down","Concordant"
"Gas7",-0.413819000497238,0.00108068713003628,"GAS7",-0.328946721951587,0.000411548693023676,"Down","Down","Concordant"
"Sptbn1",-0.1319582664613,0.00265465753616633,"SPTBN1",-0.428965046738478,1.86793757641035e-16,"Down","Down","Concordant"
"Aldh1a1",-0.417052594436524,0.0195462576421769,"ALDH1A1",-0.336274976047292,0.00201995951565405,"Down","Down","Concordant"
