"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Tsc22d3",0.247203619089529,4.39975696067685e-18,"TSC22D3",0.879953045600486,1.39651604335522e-10,"Up","Up","Concordant"
"Mfap5",0.255038285894197,1.19231167058649e-13,"MFAP5",1.81098965773897,3.53330478985158e-59,"Up","Up","Concordant"
"S100a4",0.27805487519851,1.20767291113437e-12,"S100A4",0.516993394015899,4.10084734203777e-06,"Up","Up","Concordant"
"Qk",-0.234208061616465,3.21222922856102e-11,"QKI",-0.324267583096405,0.000306334977383979,"Down","Down","Concordant"
"Frzb",0.245449120359608,1.21722054096183e-10,"FRZB",1.63027259954587,8.80147207544474e-13,"Up","Up","Concordant"
"Flnb",0.171683361871027,1.80837343607271e-10,"FLNB",0.5892527787854,2.45984283958365e-05,"Up","Up","Concordant"
"Igfbp6",0.246115138629187,7.79063552584355e-10,"IGFBP6",0.843033724120946,6.5201888518728e-42,"Up","Up","Concordant"
"Cpe",0.263659854181209,1.03427791126307e-09,"CPE",1.19611689848149,3.23111956070507e-13,"Up","Up","Concordant"
"Nbl1",0.207304173578861,1.79101924862422e-09,"NBL1",1.16396834909537,1.70066773906957e-17,"Up","Up","Concordant"
"Nid1",0.109026739085155,5.34603912527229e-09,"NID1",0.536241151385984,0.00527543552386505,"Up","Up","Concordant"
"Gsn",0.191349808481855,5.97723042777588e-09,"GSN",0.79472909308265,7.93104283439763e-96,"Up","Up","Concordant"
"Sun2",0.125863814055532,1.94473702102699e-08,"SUN2",0.939246095169931,1.14795966774153e-17,"Up","Up","Concordant"
"S100a6",0.1315657755701,1.03008336717265e-07,"S100A6",0.295483239760776,1.01272497407963e-16,"Up","Up","Concordant"
"Klf2",0.142807314836976,2.76513543122719e-07,"KLF2",0.620465825516886,0.0351484482735246,"Up","Up","Concordant"
"Col4a2",0.16177876597859,3.2815545978086e-07,"COL4A2",0.452422443784434,2.7226774723748e-05,"Up","Up","Concordant"
"Vcl",0.0710962936082813,4.70434709656324e-07,"VCL",0.606909410377914,0.0209767908921726,"Up","Up","Concordant"
"Myl6",0.101358111666982,6.45998702867853e-07,"MYL6",0.381870673997414,1.52908038656067e-09,"Up","Up","Concordant"
"Timp2",0.11314763447501,7.92566295766449e-07,"TIMP2",0.386943497683537,1.32602673395383e-15,"Up","Up","Concordant"
"Nfasc",-0.232740274017598,1.06738213720398e-06,"NFASC",-1.01362960847548,0.00271788506408365,"Down","Down","Concordant"
"Pdgfrb",0.105594238218023,2.38699351910348e-06,"PDGFRB",0.683443258567213,0.000118930817412768,"Up","Up","Concordant"
"Fth1",-0.150073962349734,6.24272051812001e-06,"FTH1",-0.204137331296331,1.45717632953994e-11,"Down","Down","Concordant"
"Sod3",0.135127767382538,7.03664970316516e-06,"SOD3",0.482185050320109,3.66496344724045e-06,"Up","Up","Concordant"
"Ehd2",0.0652265541357497,9.38845989950922e-06,"EHD2",1.04944424335219,2.10529900033271e-20,"Up","Up","Concordant"
"Myl9",0.0873541423817715,1.0357274022927e-05,"MYL9",0.794117206253587,1.34153082182149e-26,"Up","Up","Concordant"
