"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Cldn19",-0.25415672339727,3.1296174023515e-16,"CLDN19",-1.05113574276211,1.40518979547685e-06,"Down","Down","Concordant"
"Gsn",0.316346346470493,3.8827452791159e-15,"GSN",0.79472909308265,7.93104283439763e-96,"Up","Up","Concordant"
"Tnxb",0.28124022627684,5.21806375365567e-15,"TNXB",0.619349928035901,3.78948320981086e-09,"Up","Up","Concordant"
"Tsc22d3",0.242429472362229,1.81137371898938e-12,"TSC22D3",0.879953045600486,1.39651604335522e-10,"Up","Up","Concordant"
"Plekha4",-0.202340503546775,4.32862879606425e-12,"PLEKHA4",-0.709758439471158,7.88266152741976e-17,"Down","Down","Concordant"
"S100a6",0.219886886958036,1.59400107139e-09,"S100A6",0.295483239760776,1.01272497407963e-16,"Up","Up","Concordant"
"Fmn2",-0.362164816687699,3.60145374815522e-09,"FMN2",-1.59141658266337,0.0303865818092828,"Down","Down","Concordant"
"Mbp",-0.146461563519881,8.53483427498848e-09,"MBP",-1.30208801771583,1.42010607307706e-214,"Down","Down","Concordant"
"Nfasc",-0.216424903494809,4.92983781187394e-08,"NFASC",-1.01362960847548,0.00271788506408365,"Down","Down","Concordant"
"Drp2",-0.150336576077599,8.58089585275219e-08,"DRP2",-0.85712512279549,3.21368352371589e-10,"Down","Down","Concordant"
"Scube1",0.270998802064575,1.37339312340915e-07,"SCUBE1",1.87803031424379,3.06097990995257e-19,"Up","Up","Concordant"
"Col4a2",0.161496863640239,9.91509296522643e-07,"COL4A2",0.452422443784434,2.7226774723748e-05,"Up","Up","Concordant"
"Nbl1",0.258382242590988,6.71755551671443e-06,"NBL1",1.16396834909537,1.70066773906957e-17,"Up","Up","Concordant"
"Rapgef3",0.111811530599353,5.9553665747734e-05,"RAPGEF3",1.51936733282159,0.00380906192252475,"Up","Up","Concordant"
"Sod3",0.200635476665892,0.000196203888948399,"SOD3",0.482185050320109,3.66496344724045e-06,"Up","Up","Concordant"
"Timp2",0.150661132469988,0.00235109615716509,"TIMP2",0.386943497683537,1.32602673395383e-15,"Up","Up","Concordant"
"Tns1",0.150531352168294,0.00250515219563064,"TNS1",1.16429735594763,1.02837774550839e-20,"Up","Up","Concordant"
"Cdh19",0.116393497654319,0.00301538545718976,"CDH19",0.574278258759879,7.51109389584067e-08,"Up","Up","Concordant"
"Nsmf",0.0979460868563522,0.0048456485818622,"NSMF",0.830504151657788,0.0012458456605136,"Up","Up","Concordant"
"Mxra8",0.0763274635039606,0.0155035159508291,"MXRA8",0.614180596130099,3.35499738021728e-17,"Up","Up","Concordant"
"Hnrnph1",0.112032384637339,0.0191814544798911,"HNRNPH1",0.630450170953329,0.000335376643809226,"Up","Up","Concordant"
"Rnh1",0.0913003782862971,0.0242017689775487,"RNH1",0.588178969472058,0.00133817704522308,"Up","Up","Concordant"
"Ctnnal1",-0.201840400629401,0.0480545801444345,"CTNNAL1",-0.747383126515763,4.21869437456721e-18,"Down","Down","Concordant"
