"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","20/673","88/10644",0.227272727272727,3.59448872078887,6.34912149009909,4.10066030706763e-07,1.22647021911386e-05,9.10385828937503e-06,"18035/381319/24088/18019/22637/16818/60533/26397/18036/15980/21898/12675/18761/15251/53314/29857/18033/12503/15979/12502",20
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","20/673","94/10644",0.212765957446809,3.36505327052575,5.9834109141589,1.25780723183781e-06,3.44848816062201e-05,2.55974805075766e-05,"12985/16178/12986/16193/13136/22042/16196/14128/16176/16175/16402/16190/15001/15000/16177/16194/12502/12481/14256/16156",20
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","19/673","88/10644",0.215909090909091,3.41476428474943,5.90930756066832,1.83160941342415e-06,4.63538074628112e-05,3.4407561450559e-05,"18035/18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/18761/29857/18033/12503/15979/12502",19
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/673","62/10644",0.241935483870968,3.82639121890428,5.79848377610696,5.04935090325693e-06,0.000118659746226538,8.80789029741059e-05,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","32/673","217/10644",0.147465437788018,2.33227655247499,5.15127540952532,5.87410822720514e-06,0.000128838773783366,9.56346041201117e-05,"14825/15894/20339/16193/18035/20293/20310/13063/17969/20656/216799/24088/54123/18019/16835/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947/15481",32
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/673","87/10644",0.206896551724138,3.27222421478711,5.52854379604514,6.47155266355746e-06,0.0001330713016444,9.87763301279822e-05,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","33/673","229/10644",0.14410480349345,2.27912559938229,5.08360150649816,6.9685715827456e-06,0.0001348623559249,0.000100105796111268,"12575/15894/17873/17869/16193/12427/13197/18035/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",33
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","28/673","183/10644",0.153005464480874,2.41989623170048,5.03344996054245,1.10698828531628e-05,0.000202332858816142,0.000150187884323612,"246256/17969/24088/22042/271457/545486/67951/21354/22151/227613/22145/170780/21898/11966/18779/16402/15001/15000/22146/56644/14131/12721/17972/17195/114143/14991/13040/17523",28
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","29/673","194/10644",0.149484536082474,2.36421010707557,4.98189061355836,1.22602404594072e-05,0.000211758706280689,0.00015718451402054,"12765/227288/14825/18035/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/56484/22376/20297/18036/14679/12675/320207/20311/14695/19354/271849/18033/18751",29
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","23/673","136/10644",0.169117647058824,2.67472248929289,5.10648992679833,1.28728696827167e-05,0.000211758706280689,0.00015718451402054,"16193/54483/18035/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",23
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","18/673","94/10644",0.191489361702128,3.02854794347318,5.1320771739631,1.9964312433563e-05,0.000310282796022848,0.000230317097031837,"12575/17873/17869/19225/13197/18035/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",18
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","31/673","220/10644",0.140909090909091,2.2285830068891,4.7837541083645,2.07483936550232e-05,0.000310282796022848,0.000230317097031837,"14825/16193/101613/59027/54483/18035/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",31
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/673","95/10644",0.189473684210526,2.99666849143662,5.07846339104062,2.32072001377157e-05,0.000331963862839498,0.00024641054608467,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","38/673","299/10644",0.127090301003344,2.01002847530401,4.60229199809546,2.79213955390453e-05,0.00038275579718108,0.0002841124458359,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/19417/19698/17164/26411/21802/18034/16478/20111/22339/26397/16176/16175/12675/12531/16000/29857/16177/19354/26404/13640/18033/58231/15481/18751/14256/23882",38
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","31/673","224/10644",0.138392857142857,2.18878688176608,4.67158611297471,2.97021861039321e-05,0.000390880769127746,0.000290143460046831,"12575/14825/15894/17869/16193/19225/18035/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",31
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","26/673","174/10644",0.149425287356322,2.36327304401291,4.710362554374,3.45206479710222e-05,0.000436818968556396,0.000324242523452516,"15894/16193/12702/18035/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",26
"Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis","13/673","60/10644",0.216666666666667,3.42674591381872,4.89717046617877,7.46848052475024e-05,0.000910048182460307,0.000675511688788326,"14825/16193/18035/20310/13063/24088/268973/15510/18034/21898/16176/18033/15481",13
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","21/673","133/10644",0.157894736842105,2.49722374286385,4.51399125112071,8.60144784842775e-05,0.000989075317903847,0.000734172048484059,"12575/17873/16193/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/56484/12675/16000/29857/18534/58231/216439/23882",21
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","30/673","226/10644",0.132743362831858,2.09943589001828,4.34012420305999,8.7182930757482e-05,0.000989075317903847,0.000734172048484059,"12575/16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",30
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","18/673","107/10644",0.168224299065421,2.66059352043438,4.48504642557256,0.000118703224610518,0.00130177869656201,0.000966285898583864,"12575/16178/18035/26427/18095/17392/12566/231991/21802/18791/20509/12675/52466/13557/16000/18033/23920/18792",18
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/673","48/10644",0.229166666666667,3.62444279346211,4.73431291803052,0.000155954413490514,0.00165512909801223,0.00122857127096093,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","23/673","163/10644",0.141104294478528,2.23167029781493,4.11677484473032,0.000231704517326551,0.0023822120687636,0.00176827131643947,"19225/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/18263/12323/15251/29857/56696",23
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","16/673","94/10644",0.170212765957447,2.6920426164206,4.28074343376731,0.00024329287414651,0.00242555623012732,0.00180044487406667,"18793/21824/12273/18787/13136/14067/20704/12274/18788/18791/12263/12630/17195/625018/12061/18792",16
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","31/673","253/10644",0.122529644268775,1.93789826686009,3.92245099603422,0.000292140351736672,0.00282688752121662,0.00209834556046155,"17869/16193/18035/13063/216799/11852/24088/271457/545486/67951/74192/11796/22151/268973/227613/22145/192656/16574/74568/12363/26397/21898/16176/12675/22146/29857/22166/19264/56212/18033/622434",31
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","18/673","117/10644",0.153846153846154,2.4331923648417,4.04962967548543,0.000375486878115947,0.0035295766542899,0.00261993851798194,"12575/16193/18787/22042/170768/15277/22339/16828/212032/15980/21898/12323/15251/16000/16194/18033/15979/18751",18
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","30/673","247/10644",0.121457489878543,1.9209413406645,3.804491589956,0.000423143489639411,0.00386706133587128,0.00287044706422057,"12575/16178/15894/14283/17869/16193/12427/18035/26427/23872/22695/18019/12566/19698/231991/16818/18034/16185/19384/17702/12675/20375/15001/15000/13557/16177/18033/12502/14991/14534",30
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","27/673","214/10644",0.126168224299065,1.99544514032578,3.82166194937698,0.00044457089381612,0.00395307632609469,0.00293429437739231,"16193/12702/18035/20293/13063/20383/24088/54123/21354/11796/78781/20382/56489/13665/15980/19046/16176/16402/12675/15001/15000/231805/50930/18033/15979/20815/14991",27
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","23/673","171/10644",0.134502923976608,2.12726466984698,3.86063376129651,0.000468280654001924,0.00405432460964824,0.00300944907835032,"12985/12575/12986/17869/16193/216233/18413/12702/18712/17210/12983/56708/16196/16162/16878/58181/16185/15980/16190/16194/12703/15979/16156",23
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","17/673","110/10644",0.154545454545455,2.44425233013643,3.95560545855705,0.000512752046991965,0.00432552367847068,0.00321075505808734,"16193/170826/12702/18035/26427/384783/231991/20111/244416/14584/19046/19246/11606/18761/18033/18534/18751",17
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","40/673","368/10644",0.108695652173913,1.71910330124685,3.64731564141653,0.000527279127859738,0.00433687082664634,0.00321917783324892,"12985/12575/12986/17869/16193/18413/26427/17210/13874/24088/16002/11839/104709/12566/14707/231991/16196/53978/21802/22339/56484/16185/21898/16402/12675/16190/320207/12829/16000/14695/22628/16194/13640/67168/18033/18534/16780/78134/14256/12840",40
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","14/673","82/10644",0.170731707317073,2.70025006342188,4.01528937309781,0.000567113256990814,0.00455073808658482,0.00337792748708264,"16193/54483/18035/216799/54123/74568/20016/56489/18036/16176/12675/18033/15951/383619",14
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","10/673","48/10644",0.208333333333333,3.29494799405646,4.13992713483263,0.000696798233012907,0.00535868671074634,0.00397765258964374,"216233/12702/12290/15277/384783/212032/20927/16514/12703/378435",10
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","16/673","103/10644",0.155339805825243,2.45681559168482,3.85969059482852,0.000700375466754081,0.00535868671074634,0.00397765258964374,"16193/18035/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/15979/12502",16
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","15/673","94/10644",0.159574468085106,2.52378995289431,3.85507656366941,0.000764531261275779,0.0057166087490848,0.00424333140229619,"246256/17969/74192/17096/17357/22323/15162/22376/20698/230837/16886/14131/19354/19264/18751",15
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","19/673","136/10644",0.139705882352941,2.20955336072022,3.68811674288242,0.000892910920135096,0.00652817094943214,0.00484573879465128,"17873/12044/13197/18035/13063/17210/16906/11796/22145/12983/16905/13665/78943/78688/12675/22146/18033/13040/23882",19
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","13/673","77/10644",0.168831168831169,2.67019162115745,3.82125495221377,0.000984814447736893,0.00704356420229213,0.00522830553489609,"16193/216799/16362/12263/21898/14679/16176/16175/16402/20311/29857/625018/18033",13
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","16/673","108/10644",0.148148148148148,2.34307412910682,3.6445522884215,0.00118308699489534,0.00828160896426738,0.00614728292980333,"14825/16178/16193/11846/20723/11847/20310/24088/271457/21898/16176/12829/16177/18033/16780/18751",16
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","7/673","28/10644",0.25,3.95393759286776,4.06602534701763,0.00143845345009228,0.00985939968917417,0.00731844737766248,"16193/76408/20509/16176/12675/52466/18033",7
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","21/673","164/10644",0.128048780487805,2.02518754756641,3.43727920099337,0.0015358666869121,0.0103122477549812,0.00765458799921819,"12575/17869/16193/12427/18035/26427/13063/24088/54123/18019/12566/231991/13655/56489/26397/21898/12675/13557/29857/18033/18751",21
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","29/673","256/10644",0.11328125,1.7916279717682,3.33077540131639,0.00159266359718649,0.0104763796348588,0.00777642001371699,"12765/12575/17869/16193/19225/18035/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",29
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","15/673","101/10644",0.148514851485149,2.3488738175452,3.53850744361538,0.00162399805889909,0.0104763796348588,0.00777642001371699,"15894/20339/16193/20293/21824/18712/18787/22339/16176/16175/11606/12829/29857/18033/18751",15
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","17/673","122/10644",0.139344262295082,2.2038340681558,3.47430227919736,0.00168064905558251,0.0106171781099993,0.00788093207973071,"18035/18019/26410/22637/16818/108723/18036/12042/12675/18761/29857/19264/18033/12503/12502/16822/21947",17
"Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","12/673","72/10644",0.166666666666667,2.63595839524517,3.61851294639499,0.00171036607851052,0.0106171781099993,0.00788093207973071,"12702/18035/14081/384783/18036/12675/50790/18761/72674/18033/18534/21938",12
"Human Diseases","Infectious disease: viral","mmu05162","Measles","19/673","145/10644",0.131034482758621,2.07240866936517,3.37785151287147,0.00192932201219395,0.0117545730002187,0.00872519896352818,"16193/18035/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502/15481",19
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","8/673","38/10644",0.210526315789474,3.32963165715179,3.7374333039641,0.00220125781075567,0.013124638008353,0.00974217250979973,"107652/15277/22235/212032/14584/54342/227620/94181",8
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","13/673","84/10644",0.154761904761905,2.44767565272766,3.46058211883903,0.00223398093759201,0.013124638008353,0.00974217250979973,"18733/18035/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",13
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/673","39/10644",0.205128205128205,3.24425648645559,3.6477046030772,0.00261895298058137,0.0150001476670797,0.0111343281355383,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","19/673","149/10644",0.12751677852349,2.01677353730167,3.2471051500736,0.00264440293219034,0.0150001476670797,0.0111343281355383,"16178/15894/20339/20293/21824/17969/19252/63873/20971/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",19
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","22/673","183/10644",0.120218579234973,1.90134703919324,3.19522308572425,0.00270297390582936,0.0150725155087773,0.011188045426448,"12575/17873/17869/16193/12427/13197/18787/15259/18019/12566/63873/17164/56484/26397/19046/16175/13557/29857/18033/14991/23882/54354",22
"Organismal Systems","Immune system","mmu04613","Neutrophil extracellular trap formation","24/673","209/10644",0.114832535885167,1.8161627220828,3.09580698696948,0.00326073326534806,0.0178796874049919,0.0132717564484342,"246256/18602/14289/64008/14293/12273/17969/24088/12796/70315/12363/170744/21898/107435/20345/105675/56644/29857/14131/17972/19354/18033/18751/17523",24
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","18/673","141/10644",0.127659574468085,2.01903196231545,3.16454215039652,0.00334213062340326,0.0180255897557323,0.0133800570255316,"14825/16193/18035/20310/12273/56489/56484/12263/26397/21898/16176/16172/12675/29857/72674/625018/18033/13106",18
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","15/673","112/10644",0.133928571428571,2.11818085332201,3.09055048789472,0.00450795988119934,0.0239212709824933,0.0177563105677122,"17869/12156/22042/224109/20482/68010/15216/209268/12163/21815/238057/17130/16323/269275/11479",15
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","11/673","72/10644",0.152777777777778,2.41629519564141,3.13264843179427,0.00525025290463338,0.0274179873908632,0.0203518575417701,"12575/17873/13197/16574/21802/56484/13557/58231/18751/23882/54354",11
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","14/673","104/10644",0.134615384615385,2.12904331923648,3.00591831490863,0.00569591383077414,0.0292805570363233,0.0217344080384803,"16193/18035/24088/54123/26410/56489/26397/170744/21898/16176/12675/29857/18033/21897",14
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","17/673","138/10644",0.123188405797101,1.94831707474643,2.91302773962958,0.00614874193051577,0.0311220937713798,0.0231013462004803,"246256/15894/14289/94179/14293/12273/12796/12263/19204/20345/16664/15001/15000/12630/14131/17195/625018",17
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/673","36/10644",0.194444444444444,3.0752847944527,3.24027898327714,0.00653229447497976,0.032562498216187,0.0241705313906747,"12265/21354/22637/17060/16818/19264/21947",7
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","12/673","86/10644",0.13953488372093,2.20684888904247,2.91931861683371,0.00760883713457055,0.0373627972727419,0.0277337033027552,"545486/67951/15559/22151/227613/14609/22145/14679/22146/104318/13489/18751",12
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","16/673","130/10644",0.123076923076923,1.94655389187336,2.82100100160356,0.00779288459162151,0.0377038092741688,0.0279868301123249,"16180/15559/63873/14063/26397/18442/19046/16176/18761/12323/16000/29857/16177/11419/12061/18751",16
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","11/673","76/10644",0.144736842105263,2.28912176429186,2.93004668139304,0.00792105342026506,0.037768501090829,0.0280348496338901,"12575/17873/13197/21802/22339/12675/13557/19354/64143/18033/23882",11
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","25/673","237/10644",0.105485232067511,1.66832809825644,2.70315731623095,0.00809232795046663,0.0380339413671931,0.028231880970049,"23872/19696/271457/16002/11352/233046/14707/22637/19417/21802/22339/54153/12675/16000/14695/19354/13640/64143/271849/19415/18033/58231/18751/14256/54354",25
"Cellular Processes","Cell growth and death","mmu04110","Cell cycle","18/673","157/10644",0.114649681528662,1.81327074322598,2.667040105611,0.0101973913079385,0.0472527005677711,0.0350747929346438,"12575/17873/17869/12427/13197/66671/27401/67141/12581/12566/70315/77011/12545/13557/12531/22628/12235/23882",18
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","20/673","181/10644",0.110497237569061,1.74759672612939,2.63541352663998,0.0103925686833139,0.047488265233476,0.0352496481656261,"223881/117606/270190/237860/18019/54712/171171/12767/20351/56513/58220/11854/13845/14679/20352/16886/238057/12323/19354/13640",20
"Environmental Information Processing","Signal transduction","mmu04390","Hippo signaling pathway","18/673","158/10644",0.113924050632911,1.80179434611695,2.63789078851743,0.0108541686852575,0.0488603761387627,0.0362681403429626,"17869/12156/18787/11796/11839/209456/13385/14633/56513/21679/58220/19046/12163/216033/238057/22628/22415/104318",18
"Human Diseases","Substance dependence","mmu05031","Amphetamine addiction","10/673","69/10644",0.144927536231884,2.2921377349958,2.79745669301606,0.0109898718366822,0.0488603761387627,0.0362681403429626,"11838/26427/14814/231991/214084/14800/19046/12323/14282/18751",10
